district,municipality,age_group,pop
8315,8315076,50-65,2903
8315,8315084,50-65,698
8315,8315089,50-65,575
8315,8315094,50-65,430
8315,8315095,50-65,612
8315,8315098,50-65,1479
8315,8315102,50-65,597
8315,8315107,50-65,334
8315,8315108,50-65,1937
8315,8315109,50-65,1058
8315,8315111,50-65,702
8315,8315113,50-65,2742
8315,8315115,50-65,1214
8315,8315125,50-65,395
8315,8315130,50-65,1273
8315,8315131,50-65,1824
8315,8315132,50-65,2205
8315,8315133,50-65,1462
8316,8316002,50-65,964
8316,8316003,50-65,423
8316,8316009,50-65,3089
8316,8316010,50-65,1769
8316,8316011,50-65,6313
8316,8316012,50-65,2351
8316,8316013,50-65,328
8316,8316014,50-65,1098
8316,8316017,50-65,2483
8316,8316020,50-65,2333
8316,8316024,50-65,815
8316,8316036,50-65,757
8316,8316037,50-65,978
8316,8316038,50-65,897
8316,8316039,50-65,836
8316,8316042,50-65,749
8316,8316043,50-65,2903
8316,8316045,50-65,752
8316,8316049,50-65,577
8316,8316051,50-65,991
8316,8316053,50-65,916
8316,8316054,50-65,1070
8316,8316055,50-65,737
8316,8316056,50-65,5040
8317,8317001,50-65,5967
8317,8317005,50-65,2344
8317,8317008,50-65,648
8317,8317009,50-65,581
8317,8317011,50-65,868
8317,8317021,50-65,954
8317,8317026,50-65,3125
8317,8317029,50-65,392
8317,8317031,50-65,3134
8317,8317034,50-65,2502
8317,8317039,50-65,554
8317,8317040,50-65,1674
8317,8317041,50-65,1444
8317,8317046,50-65,355
8317,8317047,50-65,2000
8317,8317051,50-65,994
8317,8317056,50-65,1432
8317,8317057,50-65,8135
8317,8317059,50-65,1337
8317,8317065,50-65,10048
8317,8317067,50-65,458
8317,8317068,50-65,1023
8317,8317073,50-65,1295
8317,8317075,50-65,978
8317,8317078,50-65,393
8317,8317085,50-65,492
8317,8317088,50-65,638
8317,8317089,50-65,4854
8317,8317093,50-65,586
8317,8317096,50-65,12987
8317,8317097,50-65,822
8317,8317098,50-65,1070
8317,8317100,50-65,838
8317,8317102,50-65,720
8317,8317110,50-65,1741
8317,8317113,50-65,558
8317,8317114,50-65,859
8317,8317116,50-65,1285
8317,8317118,50-65,637
8317,8317121,50-65,796
8317,8317122,50-65,1719
8317,8317126,50-65,343
8317,8317127,50-65,1222
8317,8317129,50-65,996
8317,8317141,50-65,2389
8317,8317145,50-65,1397
8317,8317146,50-65,1842
8317,8317150,50-65,1659
8317,8317151,50-65,2409
8317,8317152,50-65,1206
8317,8317153,50-65,2892
8317,8317971,50-65,1722
8325,8325001,50-65,975
8325,8325009,50-65,780
8325,8325011,50-65,957
8325,8325012,50-65,1385
8325,8325014,50-65,1464
8325,8325015,50-65,847
8325,8325024,50-65,590
8325,8325036,50-65,663
8325,8325045,50-65,3006
8325,8325049,50-65,5646
8325,8325050,50-65,460
8325,8325051,50-65,983
8325,8325053,50-65,4863
8325,8325057,50-65,2981
8325,8325060,50-65,790
8325,8325061,50-65,956
8325,8325064,50-65,743
8325,8325069,50-65,1469
8325,8325070,50-65,721
8325,8325071,50-65,481
8325,8325072,50-65,1474
8326,8326003,50-65,3068
8326,8326005,50-65,2283
8326,8326006,50-65,1450
8326,8326010,50-65,860
8326,8326012,50-65,5077
8326,8326017,50-65,2042
8326,8326020,50-65,328
8326,8326027,50-65,1779
8326,8326031,50-65,1467
8326,8326037,50-65,710
8326,8326041,50-65,1469
8326,8326052,50-65,2931
8326,8326054,50-65,605
8326,8326055,50-65,932
8326,8326060,50-65,1105
8326,8326061,50-65,687
8326,8326065,50-65,579
8326,8326068,50-65,917
8326,8326074,50-65,17867
8326,8326075,50-65,1286
8327,8327002,50-65,1616
8327,8327004,50-65,111
8327,8327005,50-65,246
8327,8327006,50-65,369
8327,8327007,50-65,268
8327,8327008,50-65,171
8327,8327009,50-65,413
8327,8327010,50-65,604
8327,8327011,50-65,426
8327,8327012,50-65,220
8327,8327013,50-65,122
8327,8327016,50-65,775
8327,8327017,50-65,499
8327,8327018,50-65,1489
8327,8327019,50-65,878
8327,8327020,50-65,162
8327,8327023,50-65,185
8327,8327025,50-65,1290
8327,8327027,50-65,198
8327,8327029,50-65,156
8327,8327030,50-65,306
8327,8327033,50-65,220
8327,8327036,50-65,818
8327,8327038,50-65,955
8327,8327040,50-65,120
8327,8327041,50-65,176
8327,8327046,50-65,2754
8327,8327048,50-65,292
8327,8327049,50-65,3332
8327,8327050,50-65,7141
8327,8327051,50-65,849
8327,8327054,50-65,928
8327,8327055,50-65,534
8327,8327056,50-65,665
8327,8327057,50-65,1158
8335,8335001,50-65,559
8335,8335002,50-65,1779
8335,8335015,50-65,367
8335,8335021,50-65,963
8335,8335022,50-65,2462
8335,8335025,50-65,861
8335,8335026,50-65,653
8335,8335028,50-65,2404
8335,8335035,50-65,2153
8335,8335043,50-65,15647
8335,8335055,50-65,950
8335,8335057,50-65,562
8335,8335061,50-65,958
8335,8335063,50-65,7275
8335,8335066,50-65,1330
8335,8335075,50-65,10087
8335,8335077,50-65,1170
8335,8335079,50-65,4041
8335,8335080,50-65,1193
8335,8335081,50-65,746
8335,8335096,50-65,461
8335,8335097,50-65,856
8335,8335098,50-65,1157
8335,8335099,50-65,828
8335,8335100,50-65,2766
8336,8336004,50-65,138
8336,8336006,50-65,1020
8336,8336008,50-65,747
8336,8336010,50-65,21
8336,8336014,50-65,2152
8336,8336019,50-65,633
8336,8336024,50-65,185
8336,8336025,50-65,129
8336,8336034,50-65,263
8336,8336036,50-65,571
8336,8336043,50-65,661
8336,8336045,50-65,2068
8336,8336050,50-65,10876
8336,8336057,50-65,1034
8336,8336069,50-65,7462
8336,8336073,50-65,399
8336,8336075,50-65,186
8336,8336078,50-65,1408
8336,8336079,50-65,539
8336,8336080,50-65,94
8336,8336081,50-65,4754
8336,8336082,50-65,565
8336,8336084,50-65,2486
8336,8336087,50-65,1186
8336,8336089,50-65,50
8336,8336090,50-65,175
8336,8336091,50-65,6604
8336,8336094,50-65,61
8336,8336096,50-65,124
8336,8336100,50-65,260
8336,8336103,50-65,1445
8336,8336104,50-65,400
8336,8336105,50-65,3339
8336,8336106,50-65,228
8336,8336107,50-65,816
8337,8337002,50-65,1749
8337,8337013,50-65,531
8337,8337022,50-65,1577
8337,8337027,50-65,350
8337,8337030,50-65,297
8337,8337032,50-65,594
8337,8337038,50-65,1080
8337,8337039,50-65,535
8337,8337045,50-65,325
8337,8337049,50-65,733
8337,8337051,50-65,657
8337,8337053,50-65,965
8337,8337059,50-65,123
8337,8337060,50-65,1188
8337,8337062,50-65,1778
8337,8337065,50-65,1759
8337,8337066,50-65,2043
8337,8337070,50-65,498
8337,8337076,50-65,1536
8337,8337090,50-65,911
8337,8337096,50-65,3750
8337,8337097,50-65,835
8337,8337106,50-65,1321
8337,8337108,50-65,584
8337,8337116,50-65,3035
8337,8337118,50-65,858
8337,8337123,50-65,1437
8337,8337124,50-65,400
8337,8337125,50-65,1283
8337,8337126,50-65,5040
8337,8337127,50-65,306
8337,8337128,50-65,1228
8415,8415014,50-65,2187
8415,8415019,50-65,2554
8415,8415027,50-65,630
8415,8415028,50-65,410
8415,8415029,50-65,632
8415,8415034,50-65,484
8415,8415039,50-65,695
8415,8415048,50-65,348
8415,8415050,50-65,4636
8415,8415053,50-65,3359
8415,8415058,50-65,360
8415,8415059,50-65,4041
8415,8415060,50-65,2266
8415,8415061,50-65,24877
8415,8415062,50-65,990
8415,8415073,50-65,1560
8415,8415078,50-65,2942
8415,8415080,50-65,1218
8415,8415085,50-65,542
8415,8415087,50-65,1238
8415,8415088,50-65,950
8415,8415089,50-65,1252
8415,8415090,50-65,893
8415,8415091,50-65,1744
8415,8415092,50-65,2121
8415,8415093,50-65,1323
8415,8415971,50-65,2235
8416,8416006,50-65,1325
8416,8416009,50-65,1339
8416,8416011,50-65,1334
8416,8416015,50-65,2072
8416,8416018,50-65,778
8416,8416022,50-65,1325
8416,8416023,50-65,1991
8416,8416025,50-65,4683
8416,8416026,50-65,974
8416,8416031,50-65,1151
8416,8416036,50-65,10193
8416,8416041,50-65,15609
8416,8416048,50-65,2637
8416,8416049,50-65,829
8416,8416050,50-65,1225
8417,8417002,50-65,7841
8417,8417008,50-65,2254
8417,8417010,50-65,946
8417,8417013,50-65,3118
8417,8417014,50-65,102
8417,8417015,50-65,280
8417,8417016,50-65,497
8417,8417022,50-65,1472
8417,8417023,50-65,538
8417,8417025,50-65,2646
8417,8417029,50-65,118
8417,8417031,50-65,4502
8417,8417036,50-65,346
8417,8417044,50-65,2551
8417,8417045,50-65,449
8417,8417047,50-65,367
8417,8417051,50-65,1218
8417,8417052,50-65,170
8417,8417054,50-65,1557
8417,8417057,50-65,1085
8417,8417063,50-65,615
8417,8417071,50-65,170
8417,8417075,50-65,1540
8417,8417078,50-65,114
8417,8417079,50-65,10166
8425,8425002,50-65,1031
8425,8425004,50-65,112
8425,8425005,50-65,411
8425,8425008,50-65,884
8425,8425011,50-65,282
8425,8425013,50-65,160
8425,8425014,50-65,597
8425,8425017,50-65,471
8425,8425019,50-65,507
8425,8425020,50-65,2650
8425,8425022,50-65,31
8425,8425024,50-65,79
8425,8425028,50-65,1568
8425,8425031,50-65,1932
8425,8425033,50-65,5663
8425,8425035,50-65,39
8425,8425036,50-65,181
8425,8425039,50-65,3098
8425,8425050,50-65,242
8425,8425052,50-65,42
8425,8425055,50-65,72
8425,8425062,50-65,73
8425,8425064,50-65,332
8425,8425066,50-65,799
8425,8425071,50-65,2577
8425,8425072,50-65,3286
8425,8425073,50-65,138
8425,8425075,50-65,1189
8425,8425079,50-65,467
8425,8425081,50-65,1265
8425,8425083,50-65,191
8425,8425084,50-65,478
8425,8425085,50-65,87
8425,8425088,50-65,475
8425,8425090,50-65,286
8425,8425091,50-65,379
8425,8425092,50-65,115
8425,8425093,50-65,496
8425,8425097,50-65,334
8425,8425098,50-65,84
8425,8425104,50-65,568
8425,8425108,50-65,1574
8425,8425110,50-65,311
8425,8425112,50-65,134
8425,8425123,50-65,149
8425,8425124,50-65,178
8425,8425125,50-65,41
8425,8425130,50-65,302
8425,8425134,50-65,725
8425,8425135,50-65,533
8425,8425137,50-65,1112
8425,8425138,50-65,814
8425,8425139,50-65,676
8425,8425140,50-65,509
8425,8425141,50-65,3405
8426,8426001,50-65,993
8426,8426005,50-65,131
8426,8426006,50-65,82
8426,8426008,50-65,523
8426,8426011,50-65,438
8426,8426013,50-65,945
8426,8426014,50-65,2013
8426,8426019,50-65,601
8426,8426020,50-65,186
8426,8426021,50-65,6832
8426,8426028,50-65,966
8426,8426031,50-65,555
8426,8426035,50-65,594
8426,8426036,50-65,98
8426,8426038,50-65,1063
8426,8426043,50-65,388
8426,8426044,50-65,785
8426,8426045,50-65,1270
8426,8426058,50-65,476
8426,8426062,50-65,629
8426,8426064,50-65,136
8426,8426065,50-65,477
8426,8426066,50-65,794
8426,8426067,50-65,826
8426,8426070,50-65,4507
8426,8426071,50-65,1123
8426,8426073,50-65,967
8426,8426074,50-65,1031
8426,8426078,50-65,70
8426,8426087,50-65,2067
8426,8426090,50-65,245
8426,8426097,50-65,2340
8426,8426100,50-65,1044
8426,8426108,50-65,1535
8426,8426109,50-65,71
8426,8426113,50-65,480
8426,8426117,50-65,609
8426,8426118,50-65,93
8426,8426120,50-65,986
8426,8426121,50-65,568
8426,8426124,50-65,860
8426,8426125,50-65,353
8426,8426128,50-65,1213
8426,8426134,50-65,1868
8426,8426135,50-65,465
8435,8435005,50-65,997
8435,8435010,50-65,394
8435,8435013,50-65,1181
8435,8435015,50-65,730
8435,8435016,50-65,12378
8435,8435018,50-65,338
8435,8435020,50-65,748
8435,8435024,50-65,1451
8435,8435029,50-65,1875
8435,8435030,50-65,1814
8435,8435034,50-65,2959
8435,8435035,50-65,3021
8435,8435036,50-65,1285
8435,8435042,50-65,620
8435,8435045,50-65,1104
8435,8435047,50-65,1039
8435,8435052,50-65,2714
8435,8435053,50-65,577
8435,8435054,50-65,267
8435,8435057,50-65,4583
8435,8435059,50-65,5109
8435,8435066,50-65,2032
8435,8435067,50-65,1081
8436,8436001,50-65,385
8436,8436003,50-65,594
8436,8436004,50-65,568
8436,8436005,50-65,969
8436,8436006,50-65,981
8436,8436008,50-65,2339
8436,8436009,50-65,4536
8436,8436010,50-65,3245
8436,8436011,50-65,1615
8436,8436012,50-65,1115
8436,8436013,50-65,913
8436,8436014,50-65,771
8436,8436018,50-65,756
8436,8436019,50-65,167
8436,8436024,50-65,267
8436,8436027,50-65,129
8436,8436032,50-65,161
8436,8436039,50-65,740
8436,8436040,50-65,52
8436,8436047,50-65,182
8436,8436049,50-65,3132
8436,8436052,50-65,2029
8436,8436053,50-65,163
8436,8436055,50-65,5249
8436,8436064,50-65,10507
8436,8436067,50-65,145
8436,8436069,50-65,886
8436,8436077,50-65,76
8436,8436078,50-65,1138
8436,8436079,50-65,773
8436,8436081,50-65,6010
8436,8436082,50-65,4862
8436,8436083,50-65,1137
8436,8436085,50-65,805
8436,8436087,50-65,957
8436,8436093,50-65,453
8436,8436094,50-65,1468
8436,8436095,50-65,1102
8436,8436096,50-65,1091
8437,8437005,50-65,178
8437,8437008,50-65,690
8437,8437031,50-65,1495
8437,8437044,50-65,1149
8437,8437047,50-65,453
8437,8437053,50-65,976
8437,8437056,50-65,491
8437,8437059,50-65,702
8437,8437065,50-65,1265
8437,8437072,50-65,538
8437,8437076,50-65,2356
8437,8437078,50-65,1969
8437,8437082,50-65,508
8437,8437086,50-65,1701
8437,8437088,50-65,3103
8437,8437100,50-65,3911
8437,8437101,50-65,639
8437,8437102,50-65,413
8437,8437104,50-65,3403
8437,8437105,50-65,836
8437,8437107,50-65,1172
8437,8437114,50-65,524
8437,8437118,50-65,672
8437,8437123,50-65,691
8437,8437124,50-65,895
9171,9171111,50-65,2935
9171,9171112,50-65,4231
9171,9171113,50-65,2403
9171,9171114,50-65,1046
9171,9171115,50-65,305
9171,9171116,50-65,275
9171,9171117,50-65,2047
9171,9171118,50-65,632
9171,9171119,50-65,203
9171,9171121,50-65,691
9171,9171122,50-65,538
9171,9171123,50-65,662
9171,9171124,50-65,572
9171,9171125,50-65,1872
9171,9171126,50-65,289
9171,9171127,50-65,583
9171,9171129,50-65,582
9171,9171130,50-65,280
9171,9171131,50-65,502
9171,9171132,50-65,2093
9171,9171133,50-65,779
9171,9171134,50-65,196
9171,9171135,50-65,686
9171,9171137,50-65,1144
9172,9172111,50-65,2182
9172,9172112,50-65,1033
9172,9172114,50-65,3610
9172,9172115,50-65,699
9172,9172116,50-65,1645
9172,9172117,50-65,1625
9172,9172118,50-65,3534
9172,9172122,50-65,1628
9172,9172124,50-65,364
9172,9172128,50-65,1158
9172,9172129,50-65,378
9172,9172130,50-65,1300
9172,9172131,50-65,292
9172,9172132,50-65,1238
9172,9172134,50-65,2077
9172,9172452,50-65,1653
9172,9172454,50-65,1653
9173,9173111,50-65,988
9173,9173112,50-65,4067
9173,9173113,50-65,810
9173,9173115,50-65,479
9173,9173118,50-65,1272
9173,9173120,50-65,1341
9173,9173123,50-65,1069
9173,9173124,50-65,727
9173,9173126,50-65,5419
9173,9173127,50-65,353
9173,9173130,50-65,881
9173,9173131,50-65,175
9173,9173133,50-65,944
9173,9173134,50-65,776
9173,9173135,50-65,2212
9173,9173137,50-65,1056
9173,9173140,50-65,569
9173,9173141,50-65,311
9173,9173142,50-65,296
9173,9173145,50-65,836
9173,9173147,50-65,4023
9173,9173451,50-65,1280
9173,9173452,50-65,1280
9174,9174111,50-65,1764
9174,9174113,50-65,1882
9174,9174115,50-65,9895
9174,9174118,50-65,1424
9174,9174121,50-65,1264
9174,9174122,50-65,1291
9174,9174126,50-65,4313
9174,9174131,50-65,2329
9174,9174135,50-65,1139
9174,9174136,50-65,1431
9174,9174137,50-65,465
9174,9174141,50-65,1481
9174,9174143,50-65,1490
9174,9174146,50-65,697
9174,9174147,50-65,795
9174,9174150,50-65,1079
9174,9174151,50-65,779
9175,9175111,50-65,960
9175,9175112,50-65,1035
9175,9175113,50-65,331
9175,9175114,50-65,293
9175,9175115,50-65,2648
9175,9175116,50-65,580
9175,9175118,50-65,878
9175,9175119,50-65,350
9175,9175121,50-65,1105
9175,9175122,50-65,3082
9175,9175123,50-65,737
9175,9175124,50-65,2238
9175,9175127,50-65,2755
9175,9175128,50-65,375
9175,9175131,50-65,603
9175,9175132,50-65,4925
9175,9175133,50-65,1290
9175,9175135,50-65,2867
9175,9175136,50-65,328
9175,9175137,50-65,978
9175,9175139,50-65,2088
9175,9175451,50-65,1254
9175,9175452,50-65,1254
9175,9175453,50-65,1254
9176,9176111,50-65,699
9176,9176112,50-65,1662
9176,9176114,50-65,2161
9176,9176116,50-65,430
9176,9176118,50-65,818
9176,9176120,50-65,1096
9176,9176121,50-65,663
9176,9176122,50-65,260
9176,9176123,50-65,2683
9176,9176124,50-65,646
9176,9176126,50-65,2517
9176,9176129,50-65,1551
9176,9176131,50-65,560
9176,9176132,50-65,665
9176,9176137,50-65,625
9176,9176138,50-65,1336
9176,9176139,50-65,2039
9176,9176143,50-65,1021
9176,9176147,50-65,430
9176,9176148,50-65,375
9176,9176149,50-65,451
9176,9176150,50-65,308
9176,9176153,50-65,894
9176,9176155,50-65,602
9176,9176160,50-65,759
9176,9176161,50-65,793
9176,9176164,50-65,637
9176,9176165,50-65,540
9176,9176166,50-65,614
9176,9176167,50-65,1078
9176,9176451,50-65,763
9177,9177112,50-65,638
9177,9177113,50-65,926
9177,9177114,50-65,331
9177,9177115,50-65,3320
9177,9177116,50-65,629
9177,9177117,50-65,7891
9177,9177118,50-65,1010
9177,9177119,50-65,849
9177,9177120,50-65,784
9177,9177121,50-65,327
9177,9177122,50-65,368
9177,9177123,50-65,1405
9177,9177124,50-65,254
9177,9177126,50-65,704
9177,9177127,50-65,667
9177,9177130,50-65,1379
9177,9177131,50-65,631
9177,9177133,50-65,1418
9177,9177134,50-65,524
9177,9177135,50-65,589
9177,9177137,50-65,1115
9177,9177138,50-65,300
9177,9177139,50-65,2199
9177,9177142,50-65,483
9177,9177143,50-65,1221
9177,9177144,50-65,1167
9178,9178113,50-65,1293
9178,9178115,50-65,667
9178,9178116,50-65,1419
9178,9178120,50-65,2835
9178,9178122,50-65,792
9178,9178123,50-65,1140
9178,9178124,50-65,9393
9178,9178125,50-65,392
9178,9178129,50-65,672
9178,9178130,50-65,2243
9178,9178132,50-65,487
9178,9178133,50-65,610
9178,9178136,50-65,699
9178,9178137,50-65,987
9178,9178138,50-65,922
9178,9178140,50-65,752
9178,9178142,50-65,603
9178,9178143,50-65,3991
9178,9178144,50-65,1217
9178,9178145,50-65,4094
9178,9178150,50-65,414
9178,9178155,50-65,624
9178,9178156,50-65,573
9178,9178157,50-65,1044
9179,9179111,50-65,417
9179,9179113,50-65,824
9179,9179114,50-65,477
9179,9179117,50-65,789
9179,9179118,50-65,2570
9179,9179119,50-65,1473
9179,9179121,50-65,7608
9179,9179123,50-65,7956
9179,9179125,50-65,847
9179,9179126,50-65,4405
9179,9179128,50-65,373
9179,9179130,50-65,343
9179,9179131,50-65,368
9179,9179132,50-65,358
9179,9179134,50-65,3208
9179,9179136,50-65,1165
9179,9179137,50-65,420
9179,9179138,50-65,974
9179,9179140,50-65,399
9179,9179142,50-65,5968
9179,9179145,50-65,4138
9179,9179147,50-65,451
9179,9179149,50-65,952
9180,9180112,50-65,636
9180,9180113,50-65,289
9180,9180114,50-65,378
9180,9180115,50-65,187
9180,9180116,50-65,837
9180,9180117,50-65,5802
9180,9180118,50-65,771
9180,9180119,50-65,347
9180,9180122,50-65,460
9180,9180123,50-65,1692
9180,9180124,50-65,2719
9180,9180125,50-65,1187
9180,9180126,50-65,743
9180,9180127,50-65,818
9180,9180128,50-65,305
9180,9180129,50-65,435
9180,9180131,50-65,135
9180,9180132,50-65,591
9180,9180133,50-65,180
9180,9180134,50-65,765
9180,9180135,50-65,357
9180,9180136,50-65,305
9180,9180451,50-65,1001
9181,9181111,50-65,272
9181,9181113,50-65,634
9181,9181114,50-65,2527
9181,9181115,50-65,409
9181,9181116,50-65,550
9181,9181118,50-65,458
9181,9181120,50-65,456
9181,9181121,50-65,914
9181,9181122,50-65,1418
9181,9181123,50-65,573
9181,9181124,50-65,482
9181,9181126,50-65,336
9181,9181127,50-65,578
9181,9181128,50-65,2296
9181,9181129,50-65,272
9181,9181130,50-65,6350
9181,9181131,50-65,377
9181,9181132,50-65,862
9181,9181133,50-65,676
9181,9181134,50-65,574
9181,9181135,50-65,410
9181,9181137,50-65,435
9181,9181138,50-65,436
9181,9181139,50-65,946
9181,9181140,50-65,253
9181,9181141,50-65,879
9181,9181142,50-65,222
9181,9181143,50-65,339
9181,9181144,50-65,1182
9181,9181145,50-65,891
9181,9181146,50-65,979
9181,9181451,50-65,756
9182,9182111,50-65,1161
9182,9182112,50-65,368
9182,9182114,50-65,1359
9182,9182116,50-65,1464
9182,9182119,50-65,1938
9182,9182120,50-65,3654
9182,9182123,50-65,703
9182,9182124,50-65,777
9182,9182125,50-65,2531
9182,9182127,50-65,1066
9182,9182129,50-65,1274
9182,9182131,50-65,1580
9182,9182132,50-65,853
9182,9182133,50-65,705
9182,9182134,50-65,1320
9182,9182136,50-65,896
9182,9182137,50-65,852
9183,9183112,50-65,1457
9183,9183113,50-65,694
9183,9183114,50-65,791
9183,9183115,50-65,305
9183,9183116,50-65,207
9183,9183118,50-65,916
9183,9183119,50-65,1416
9183,9183120,50-65,585
9183,9183122,50-65,165
9183,9183123,50-65,303
9183,9183124,50-65,980
9183,9183125,50-65,153
9183,9183126,50-65,479
9183,9183127,50-65,803
9183,9183128,50-65,4393
9183,9183129,50-65,1490
9183,9183130,50-65,265
9183,9183131,50-65,338
9183,9183132,50-65,447
9183,9183134,50-65,207
9183,9183135,50-65,596
9183,9183136,50-65,819
9183,9183138,50-65,260
9183,9183139,50-65,452
9183,9183140,50-65,351
9183,9183143,50-65,235
9183,9183144,50-65,888
9183,9183145,50-65,291
9183,9183147,50-65,427
9183,9183148,50-65,5144
9183,9183151,50-65,281
9183,9183451,50-65,731
9184,9184112,50-65,1853
9184,9184113,50-65,660
9184,9184114,50-65,1330
9184,9184118,50-65,1455
9184,9184119,50-65,3135
9184,9184120,50-65,2795
9184,9184121,50-65,1555
9184,9184122,50-65,2431
9184,9184123,50-65,4135
9184,9184127,50-65,2295
9184,9184129,50-65,2001
9184,9184130,50-65,3531
9184,9184131,50-65,2679
9184,9184132,50-65,1937
9184,9184134,50-65,3142
9184,9184135,50-65,2370
9184,9184136,50-65,4290
9184,9184137,50-65,1126
9184,9184138,50-65,2336
9184,9184139,50-65,1886
9184,9184140,50-65,1412
9184,9184141,50-65,1744
9184,9184142,50-65,1208
9184,9184144,50-65,700
9184,9184145,50-65,3319
9184,9184146,50-65,2674
9184,9184147,50-65,2093
9184,9184148,50-65,4863
9184,9184149,50-65,6125
9184,9184452,50-65,2443
9184,9184454,50-65,2443
9184,9184457,50-65,2443
9185,9185113,50-65,688
9185,9185116,50-65,307
9185,9185118,50-65,470
9185,9185123,50-65,365
9185,9185125,50-65,1049
9185,9185127,50-65,840
9185,9185131,50-65,567
9185,9185139,50-65,1325
9185,9185140,50-65,1178
9185,9185143,50-65,363
9185,9185149,50-65,6443
9185,9185150,50-65,667
9185,9185153,50-65,1168
9185,9185157,50-65,350
9185,9185158,50-65,3802
9185,9185163,50-65,1075
9185,9185166,50-65,545
9185,9185168,50-65,616
9186,9186113,50-65,1178
9186,9186116,50-65,389
9186,9186122,50-65,2490
9186,9186125,50-65,887
